Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),1/135,0.535824562244275,0.568604417816866,0,0,1.316164712153518,0.8212189725444864,CIRBP
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),1/135,0.535824562244275,0.568604417816866,0,0,1.316164712153518,0.8212189725444864,ITPKB
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),1/136,0.5384649693894263,0.5707349029251029,0,0,1.3063492063492064,0.808673054931457,CHI3L1
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),3/500,0.5394997735140855,0.5711605583447243,0,0,1.064020486555698,0.6566207831110235,CAMK4;PAK3;TLR2
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),1/137,0.5410904890151278,0.5721730610687518,0,0,1.2966780462184877,0.796379136895972,GBP2
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),2/328,0.5555471873742296,0.5867723220275821,0,0,1.0811363510750014,0.6354938150865129,MID1IP1;HSPA1A
GO_Biological_Process_2023,Proteolysis (GO:0006508),2/330,0.5588555103492552,0.5891021074527876,0,0,1.074434190287849,0.6251749174119933,SRGN;AEBP1
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),1/144,0.559059206185794,0.5891021074527876,0,0,1.2327672327672328,0.7168540188431624,CDH13
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),1/146,0.5640638030811925,0.5936820891239623,0,0,1.21564039408867,0.6960609899514443,ADCYAP1
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),1/147,0.5665449480095968,0.5949051724151994,0,0,1.2072529354207435,0.685959739595504,PPEF1
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),1/147,0.5665449480095968,0.5949051724151994,0,0,1.2072529354207435,0.685959739595504,NELL1
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),1/149,0.5714653241222679,0.5986779586042807,0,0,1.19081805019305,0.6663239938101005,SH3GL2
